date,party,state,name,keycode,win,gender,poll,AU01_mean,AU02_mean,AU04_mean,AU06_mean,AU12_mean,AU15_mean,AU20_mean,AU25_mean,pitch_count_percentage,roll_count_percentage,yaw_count_percentage,valence_mean,valence_std,arousal_mean,arousal_std,anger_percentage,disgust_percentage,fear_percentage,happiness_percentage,sadness_percentage,surprise_percentage,neutral_percentage,mean_f0,std_f0,VUV,speaking_rate_w,MFCC0,F1,F2,falling_ratio,rising_ratio,rising-falling_ratio,falling-rising_ratio,arousal,valence,std_arousal,std_valence,issue_label,issue_name,post_likes,post_comments,post_likes_zscore,post_comments_zscore,post_likes_clean,likes_by_follower,likes_by_follower_zscore,comments_by_follower,comments_by_follower_zscore,engagement_rate,engagement_rate_zscore,kmeans_cluster,hierarchical_cluster_0.5
2024/10/1,Republican,Pennsylvania,Dave McCormick,DAj-oZvtm45,1,M,44,0.4811491284905659,0.2828560394339622,0.5456490039622641,0.1840024358490566,0.1825114039433962,0.5408872532075472,0.3773584905660377,0.5904604041433963,0.3584905660377358,0.3018867924528302,0.4150943396226415,-0.0873248908879621,0.1282035815163422,0.3070369596188923,0.1283647726613186,0.0566037735849056,0.0,0.0,0.1886792452830188,0.0,0.4716981132075472,0.2830188679245283,-0.684001493650959,-0.5583742657581626,-0.5182647615779012,0.0383098574898939,0.1981840352383212,-0.1287193352295744,-0.3777727634790491,0.1787187428716864,-0.0220889294277626,0.1630274281329581,-0.373626878931865,-0.1945654964705352,-0.872701221164103,-1.4579907853019816,-0.9778538247861392,4,Economy,41,0,-1.4533484701781902,-0.6387388114561252,41.0,0.0440386680988184,-1.187165125371357,0.0,-0.6271220433633878,0.0440386680988184,3.6400943699535366,4,1
2024/10/1,Republican,Arizona,Kari Lake,DAkC7pMNJmk,0,F,42,0.583719919661017,0.3627149775480226,0.3117085038813559,0.0814463148361581,0.0481646265706214,0.3980461533502825,0.1073446327683615,0.4868515230960452,0.5139664804469274,0.4022346368715084,0.4692737430167598,-0.3725259195409673,0.1581709084375047,0.4404618526137741,0.1474677592754957,0.4469273743016759,0.0279329608938547,0.0782122905027933,0.0167597765363128,0.1564245810055866,0.0726256983240223,0.1899441340782122,0.060186929868568,-0.0096907301596352,-0.3792082918698009,1.3069815096753217,0.1188723723573817,1.0801099400994054,1.0507524667273629,0.6904322585160791,-0.0750133520794745,-0.9392460751742828,0.1479770224207014,-0.7293403796767491,-0.1968249263347133,0.247650743077172,0.5994738009653453,13,Healthcare,1846,20,-0.4982579359297457,-0.4719270193547333,1846.0,0.0022560645483776,-0.4976383722598206,2.4442736168772203e-05,-0.4721239963174833,0.0022805072845464,2.126476495020864,1,2
2024/10/1,Democratic,Ohio,Sherrod Brown,DAkDv_ztlm_,0,M,46,0.5639839662399999,0.43846353184,0.30334674308,0.084132675808,0.0424827735839999,0.4921064704639999,0.168,0.2981283771176,0.448,0.44,0.488,-0.3192862107157707,0.1417248929286143,0.4162636475563049,0.1073552432451164,0.2,0.0,0.016,0.048,0.008,0.272,0.456,-0.1918578552203052,0.4277979593110716,-0.2609488348294601,0.6803939406782893,0.9968649349552624,-0.2372418899149945,-0.6407274992705987,-0.3630955678106122,0.6254569477225934,0.4964883198897704,-0.5246795924457306,-0.3913439625220741,-0.8041620117887414,0.5020117094452647,0.4997408384668267,0,Abortion,-1,6,,-0.3994679963427224,,,,0.0001967729240456,-0.3990665489434289,,,4,4
2024/10/1,Republican,Arizona,Kari Lake,DAkFBK1oFeg,0,F,42,0.5559355212307693,0.3410275385128205,0.4450721286615384,0.0876745040564102,0.0592446641743589,0.5084208073846154,0.1743589743589743,0.6388385693589743,0.5692307692307692,0.5025641025641026,0.5641025641025641,-0.2606102674435346,0.1431231637742143,0.5130689520866443,0.1412213273682688,0.3487179487179487,0.0153846153846153,0.0256410256410256,0.0,0.4102564102564102,0.0461538461538461,0.1538461538461538,-0.1584818366125728,-0.5212900834332751,-0.2719501309208268,0.7563167562269985,0.3932523215693022,0.9522088766259418,1.0817130024658446,1.6208204687786112,-0.8688796918551517,-0.5813650676069969,-0.782155808662547,-0.8775224371001586,-0.2327597069908959,-0.3628455012861875,0.2734698481953905,4,Economy,1317,28,-0.5820972417238014,-0.4317535902757919,1317.0,0.0016095541767136,-0.5819881519376624,3.421983063628109e-05,-0.4316915540424912,0.0016437740073499,2.22218449375183,1,2
2024/10/1,Republican,Arizona,Kari Lake,DAkFH3XNAPd,0,F,42,0.5684078535496183,0.3868392597519084,0.4208682061145039,0.1046606001832061,0.0781129158931297,0.4913287796564886,0.183206106870229,0.6358635868717557,0.5114503816793893,0.5152671755725191,0.4045801526717557,-0.2060755509598792,0.1871756759356836,0.5040967046987009,0.1689871954915889,0.183206106870229,0.0038167938931297,0.0610687022900763,0.0610687022900763,0.2595419847328244,0.099236641221374,0.3320610687022901,-0.1820769967138075,-0.3411276013549785,-0.0471324393498405,0.8299294180708449,0.0286666418133456,0.9756193845442928,1.0408337265002223,0.4829808332548389,0.0465697810393228,0.1460038991243523,-0.7900424675376565,-0.6358827723646027,0.5011861760852769,-0.6108983510529696,-1.306844864426182,15,Immigration,1069,22,-0.6214018690147765,-0.461883662084998,1069.0,0.0013064642482208,-0.6215320940172554,2.6887009785649425e-05,-0.4620158857487353,0.0013333512580065,2.374373264327114,1,2
2024/10/1,Democratic,Texas,Colin Allred,DAkGGdkIvKF,0,M,43,0.5645028633928572,0.3856707391071428,0.2522482901785715,0.2083876923928571,0.21002603125,0.4188554533214286,0.5714285714285714,0.7106710325178571,0.5714285714285714,0.3928571428571428,0.5178571428571429,-0.2066796676787947,0.1827900256260392,0.2835887830172266,0.0720564511004979,0.1428571428571428,0.1785714285714285,0.0,0.0535714285714285,0.0,0.2142857142857142,0.4107142857142857,-1.160234595225092,-0.7861761168282737,-0.4461884721214544,1.301629734777212,-0.9500768559601942,-0.1151561243034359,-0.4512623799852783,2.2255728054492576,-0.8688796918551517,-0.4668431451854651,-1.6575749437997211,-0.1364955441325858,1.6736040570195008,0.2175944342599782,1.149700574436593,-1,,459,24,-0.5440943417565997,-0.4326746415893764,459.0,0.0086783891094724,-0.5367105119075932,0.0004537719795802,-0.4074939520290388,0.0091321610890527,1.2233277217346878,3,2
2024/10/1,Republican,Arizona,Kari Lake,DAkHrGnJT3v,0,F,42,0.5164826916835016,0.3221987818181818,0.3151760313030303,0.0784327471262626,0.0490170701952861,0.465551696631313,0.1313131313131313,0.447664102761111,0.5774410774410774,0.4831649831649832,0.5303030303030303,-0.2464906953413177,0.2199583036862747,0.3380394342923004,0.1420461864078412,0.4259259259259259,0.0067340067340067,0.0,0.0471380471380471,0.1447811447811448,0.042087542087542,0.3333333333333333,0.0544239460909402,-0.2964257814977671,-0.4539454527145197,-0.3568536045509161,1.0210009511824978,1.8782980458990168,2.98054494775376,0.742647923377752,-0.523250809231728,-0.3125891272299332,-0.216408748539883,-1.0391388418771357,-0.4087625757271208,-0.3973192883971542,-0.7592408913796068,15,Immigration,2620,35,-0.3755894620458154,-0.3966018398317182,2620.0,0.0032019984381091,-0.3742230046404454,4.277478829535136e-05,-0.3963131670518731,0.0032447732264045,1.6925088810727358,1,2
2024/10/1,Democratic,Pennsylvania,Bob Casey,DAllv4PMhTV,0,M,48,0.4234518586486486,0.2807647774729729,0.4735383991891891,0.4438530768918919,0.4611173542432433,0.3269595881486486,0.7297297297297297,0.5552682720824325,0.4133333333333333,0.48,0.3333333333333333,0.0152087190747261,0.2967040573567439,0.1487262912591298,0.1276370146204336,0.24,0.04,0.0,0.6,0.0533333333333333,0.0266666666666666,0.0266666666666666,0.3992593859455375,2.189000286408085,1.4474093979953149,0.0145501111899174,-0.3625431432426575,-0.7143574132039542,-0.9573217773456048,-0.2233418765631939,0.0383961250313361,0.0730459176588976,0.1766365774400731,0.4536558829880367,1.3913532476420114,2.745988246959464,1.2052256031912465,-1,,321,10,-0.1376180091269268,0.0075311817472463,321.0,0.0153632621805302,-0.1352696284641913,0.0004786062984588,0.0124792447494038,0.0158418684789891,0.2413981327430121,2,1
2024/10/1,Republican,Michigan,Mike Rogers,DAloj-WPbwa,0,M,42,0.3490976481818182,0.2552676098636363,0.4138581377727272,0.17315243575,0.1619145976590909,0.4279641843181818,0.2954545454545454,0.34200039625,0.5909090909090909,0.5,0.5681818181818182,-0.1488364605571736,0.2437648431947655,0.379056548869068,0.1825277782189373,0.1590909090909091,0.0909090909090909,0.0454545454545454,0.0909090909090909,0.2954545454545454,0.3181818181818182,0.0,-0.3413109686208021,-0.4650995974935751,-0.4864712571396832,0.194446093685076,-0.1900032687421976,0.3785328179037347,-0.2698692473034861,0.6904322585160791,-0.8688796918551517,0.3729842859057659,-0.5876182230765081,0.9710407935120722,0.7331803811238946,-0.8589586107389362,-0.3090604650935662,4,Economy,38,1,-0.2971481816396413,-0.5620324756045979,38.0,0.057057057057057,-0.4634808591923031,0.0015015015015015,-0.2656392650594198,0.0585585585585585,2.2602286638446403,4,1
2024/10/1,Republican,Arizona,Kari Lake,DAlxK0VM5tn,0,F,42,0.6112547051785714,0.3572188052857142,0.3144134849964285,0.0693089903178571,0.037279397775,0.4344697068214285,0.075,0.4524055426078571,0.5178571428571429,0.4821428571428571,0.4607142857142857,-0.0484703162086329,0.1910359793989182,0.3885394565228905,0.1673448748614248,0.1321428571428571,0.0,0.0,0.1035714285714285,0.2214285714285714,0.1,0.4428571428571428,-0.3962850802803568,0.3108101925901851,-0.4545427355866578,0.2273050192645896,1.172769886603748,2.4134538318134267,3.286840822410156,0.8409362337056064,0.1273447345300117,0.1259762179377565,-1.2799431600150577,-1.1967542829074316,0.8019334657199774,0.366609384508239,0.0737585369363831,15,Immigration,1526,18,-0.5489735840471329,-0.4819703766244687,1526.0,0.0018649807696773,-0.548662813652844,2.1998462551894985e-05,-0.4822321068862313,0.0018869792322292,2.259649655574232,1,2
